IdCompra,Fecha,IdProducto,Cantidad,Precio,IdProveedor
688,2015-05-29,42889,9,316.67,4
689,2015-05-29,42890,4,390.3,9
690,2015-05-29,42891,15,322.97,13
691,2015-05-29,42895,4,364.83,13
692,2015-05-29,42896,27,381.18,12
693,2015-05-29,42897,8,353.09,8
694,2015-05-29,42898,7,342.47,7
695,2015-05-29,42986,4,243.3,2
696,2015-05-29,42987,3,286.59,7
697,2015-05-29,42992,4,411.48,1
698,2015-05-29,42994,8,453.33,1
699,2015-05-29,43000,2,278.69,8
700,2015-05-29,43001,9,420.79,1
701,2015-05-29,43002,8,307.23,10
702,2015-05-29,43003,3,348.95,7
703,2015-05-29,43004,2,268.95,3
704,2015-05-29,43006,7,398.81,14
705,2015-05-29,43007,11,246.47,13
706,2015-05-29,43008,4,271.97,7
707,2015-05-29,43009,28,439.67,13
708,2015-05-29,43010,23,309.15,2
709,2015-05-29,43014,11,311.64,2
710,2015-05-29,43015,5,335.98,13
711,2015-05-29,43016,6,311.88,7
712,2015-05-29,43019,8,320.13,12
713,2015-05-29,43021,10,288.08,3
714,2015-05-29,43022,8,275.11,6
715,2015-05-29,43024,5,341.8,12
716,2015-05-29,43025,4,343.47,4
717,2015-05-29,43026,22,419.93,9
718,2015-05-29,42756,5,463.23,4
719,2015-05-29,42757,9,1127.91,5
720,2015-05-29,42761,6,1084.54,1
721,2015-05-29,42763,17,1278.07,12
722,2015-05-29,42767,10,2492.02,12
723,2015-05-29,42768,8,1355.69,11
724,2015-05-29,42769,5,2053.9,8
725,2015-05-29,42770,5,2296.43,5
726,2015-05-29,42772,10,4098.87,4
727,2015-05-29,42776,12,960.38,6
728,2015-05-29,42777,10,1870.91,5
729,2015-05-29,42778,15,1982.57,8
730,2015-05-29,42779,13,7062.9,5
731,2015-05-29,42780,12,2694.41,6
732,2015-05-29,42781,8,1562.37,5
733,2015-05-29,42782,3,2347.42,13
734,2015-05-29,42787,7,1040.12,10
735,2015-05-29,42790,8,542.36,6
736,2015-05-29,42791,10,185.16,8
737,2015-05-29,42793,9,662.22,6
738,2015-05-29,42794,5,185.32,13
739,2015-05-29,42798,5,1003.18,14
740,2015-05-29,42800,2,1284.07,2
741,2015-05-29,42801,14,2042.86,8
742,2015-05-29,42851,33,82.78,13
743,2015-05-29,42927,9,59.78,8
744,2015-05-29,42929,11,205.3,2
745,2015-05-29,42930,19,98.19,11
746,2015-05-29,42852,7,104.15,2
747,2015-05-29,42853,3,453.15,10
748,2015-05-29,42854,4,851.85,8
749,2015-05-29,42870,9,122.8,9
750,2015-05-29,42899,1,151.74,12
751,2015-05-29,42900,11,189.7,10
752,2015-05-29,42928,11,92.9,9
753,2015-05-29,42973,4,88.05,12
754,2015-05-29,42975,31,145.06,2
755,2015-05-29,42978,8,72.42,5
756,2015-05-29,42980,31,80.96,10
757,2015-05-29,42981,3,39.2,12
758,2015-06-26,42832,7,597.21,2
759,2015-06-26,42833,4,651.02,8
760,2015-06-26,42834,10,569.04,13
761,2015-06-26,42837,6,316.04,3
762,2015-06-26,42838,23,709.49,11
763,2015-06-26,42841,8,219.14,13
764,2015-06-26,42842,2,237.12,3
765,2015-06-26,42843,6,508.98,10
766,2015-06-26,42844,5,1434.44,8
767,2015-06-26,42846,4,1997.22,2
768,2015-06-26,42855,10,832.25,2
769,2015-06-26,42856,3,373.54,2
770,2015-06-26,42858,11,323.98,5
771,2015-06-26,42859,7,460.52,2
772,2015-06-26,42860,32,395.94,3
773,2015-06-26,42863,4,309.19,6
774,2015-06-26,42983,2,260.9,5
775,2015-06-26,42984,4,202.81,9
776,2015-06-26,42907,12,359.28,5
777,2015-06-26,42911,1,1087.65,7
778,2015-06-26,42915,14,1348.23,6
779,2015-06-26,42917,7,93842.6,7
780,2015-06-26,42919,1,477.67,12
781,2015-06-26,42920,4,537.49,12
782,2015-06-26,42923,20,585.51,12
783,2015-06-26,42936,14,2174.1,11
784,2015-06-26,42937,7,1507.38,5
785,2015-06-26,42939,11,2099.57,2
786,2015-06-26,42942,4,1823.18,6
787,2015-06-26,42943,3,1335.93,2
788,2015-06-26,42944,16,2559.88,5
789,2015-06-26,42949,2,1387.46,1
790,2015-06-26,42951,4,2233.95,3
791,2015-06-26,42958,13,2780.67,9
792,2015-06-26,42959,10,2876.45,3
793,2015-06-26,42964,9,1746.77,8
794,2015-06-26,42966,11,2488,12
795,2015-06-26,42967,10,2635.75,10
796,2015-06-26,42969,10,3040.36,5
797,2015-06-26,42971,3,1681.2,11
798,2015-06-26,42972,24,1951.32,7
799,2015-06-26,43028,5,675.9,3
800,2015-06-26,43032,3,743.37,4
801,2015-06-26,43033,6,744.09,14
802,2015-06-26,43034,20,703.15,1
803,2015-06-26,43035,12,731.56,12
804,2015-06-26,43036,17,585.08,9
805,2015-06-26,43037,11,760.71,1
806,2015-06-26,43038,11,804.14,13
807,2015-06-26,43039,10,530.18,14
808,2015-06-26,43041,4,602.62,12
809,2015-06-26,43043,9,837.64,3
810,2015-06-26,42816,7,917.26,3
811,2015-06-26,42820,11,497.76,7
812,2015-06-26,42823,18,605.47,12
813,2015-06-26,42826,7,412.11,5
814,2015-06-26,42828,8,627.23,2
815,2015-06-26,42829,3,600.21,12
816,2015-06-26,42830,14,340.21,4
817,2015-06-26,42831,6,247.52,13
818,2015-06-26,42812,8,260.58,5
819,2015-06-26,42814,12,246.76,13
820,2015-06-26,42902,4,180.61,4
821,2015-06-26,42903,23,211.51,3
822,2015-06-26,42904,7,81.15,6
823,2015-06-26,42905,8,300.21,11
824,2015-06-26,42906,3,205.14,9
825,2015-06-26,42737,9,1242.87,3
826,2015-06-26,42865,4,142.29,1
827,2015-06-26,42866,4,151.52,13
828,2015-06-26,42867,14,120.93,10
829,2015-06-26,42868,2,130.87,14
830,2015-06-26,42869,10,119.8,2
831,2015-06-26,42872,3,339.61,11
832,2015-06-26,42873,2,369.98,6
833,2015-06-26,42877,4,381.35,5
834,2015-06-26,42878,1,358.18,10
835,2015-06-26,42879,6,438.13,4
836,2015-06-26,42880,10,403.14,5
837,2015-06-26,42886,8,332.52,11
838,2015-06-26,42887,9,388.39,14
839,2015-06-26,42889,4,393.32,10
840,2015-06-26,42892,13,330.15,8
841,2015-06-26,42893,8,342.53,10
842,2015-06-26,42897,8,360.13,13
843,2015-06-26,42898,1,403.86,3
844,2015-06-26,42985,3,953.33,12
845,2015-06-26,42987,6,277.19,9
846,2015-06-26,42989,8,310.46,2
847,2015-06-26,42993,3,367.85,5
848,2015-06-26,42994,9,432.27,3
849,2015-06-26,42995,3,268.39,4
850,2015-06-26,42997,15,304.74,12
851,2015-06-26,42998,27,401.52,6
852,2015-06-26,43003,13,334.46,12
853,2015-06-26,43005,1,270.46,12
854,2015-06-26,43007,5,310.4,1
855,2015-06-26,43010,5,258.4,9
856,2015-06-26,43011,1,241.41,14
857,2015-06-26,43012,15,344.59,8
858,2015-06-26,43013,3,216.45,10
859,2015-06-26,43015,12,324.93,13
860,2015-06-26,43016,10,322.02,10
861,2015-06-26,43021,8,339.46,3
862,2015-06-26,43023,10,436.51,2
863,2015-06-26,42754,5,790.6,2
864,2015-06-26,42756,6,498.34,1
865,2015-06-26,42757,15,1379.91,3
866,2015-06-26,42758,2,1449.81,1
867,2015-06-26,42760,11,1108.65,10
868,2015-06-26,42761,2,905.26,8
869,2015-06-26,42762,4,1320.61,11
870,2015-06-26,42763,12,1503.53,14
871,2015-06-26,42764,25,900.6,8
872,2015-06-26,42767,11,2187.53,12
873,2015-06-26,42769,4,2003.16,4
874,2015-06-26,42775,5,2520.01,5
875,2015-06-26,42776,24,974.44,7
876,2015-06-26,42778,4,2089.95,8
877,2015-06-26,42779,5,6369.29,12
878,2015-06-26,42781,2,1320.04,10
879,2015-06-26,42782,4,2422.17,3
880,2015-06-26,42785,10,1040.29,11
881,2015-06-26,42786,4,568.73,5
882,2015-06-26,42787,4,1085.15,8
883,2015-06-26,42789,5,138.46,9
884,2015-06-26,42791,9,197.23,7
885,2015-06-26,42792,2,356.07,7
886,2015-06-26,42794,8,228.9,10
887,2015-06-26,42795,13,398.32,4
888,2015-06-26,42797,2,3027.48,3
889,2015-06-26,42799,16,1205.63,12
890,2015-06-26,42800,20,1186.31,11
891,2015-06-26,42801,9,2186.17,6
892,2015-06-26,42850,4,195.72,3
893,2015-06-26,42926,4,52.17,6
894,2015-06-26,42929,8,221.04,12
895,2015-06-26,42930,2,102.77,4
896,2015-06-26,42931,12,230.83,2
897,2015-06-26,42853,7,441.74,4
898,2015-06-26,42854,3,862.19,14
899,2015-06-26,42870,4,116.74,10
900,2015-06-26,42901,13,154.63,13
901,2015-06-26,42974,5,129.96,13
902,2015-06-26,42975,12,146.24,11
903,2015-06-26,42979,30,70.1,3
904,2015-06-26,42982,5,8.57,7
905,2015-07-31,42834,2,498.61,11
906,2015-07-31,42835,9,580.08,2
907,2015-07-31,42837,11,272.26,12
908,2015-07-31,42838,10,616.88,7
909,2015-07-31,42839,13,251.3,12
910,2015-07-31,42840,10,261.79,4
911,2015-07-31,42841,10,236.95,11
912,2015-07-31,42842,9,227.97,2
913,2015-07-31,42843,10,486.06,3
914,2015-07-31,42844,7,1107.85,14
915,2015-07-31,42858,13,391.14,2
916,2015-07-31,42860,18,375.95,14
917,2015-07-31,42861,3,392.58,3
918,2015-07-31,42862,12,334.63,7
919,2015-07-31,42983,7,257.9,6
920,2015-07-31,42907,5,290.54,6
921,2015-07-31,42908,7,1035.65,8
922,2015-07-31,42911,5,1170.09,12
923,2015-07-31,42912,10,999.58,4
924,2015-07-31,42913,5,933.93,3
925,2015-07-31,42915,3,1307.86,4
926,2015-07-31,42916,2,945.78,5
927,2015-07-31,42917,1,106943,4
928,2015-07-31,42919,18,443.81,5
929,2015-07-31,42922,4,534.76,7
930,2015-07-31,42923,4,460.46,12
931,2015-07-31,42924,9,396.86,2
932,2015-07-31,42925,8,2.06,6
933,2015-07-31,42933,27,795.74,10
934,2015-07-31,42935,3,1940.17,2
935,2015-07-31,42936,17,2767.7,9
936,2015-07-31,42937,10,1619.98,12
937,2015-07-31,42939,13,1950.72,9
938,2015-07-31,42940,12,1602.77,12
939,2015-07-31,42942,6,1755.46,8
940,2015-07-31,42945,10,2152.07,12
941,2015-07-31,42947,13,2356.42,8
942,2015-07-31,42951,10,2086.51,10
943,2015-07-31,42952,2,2629.17,9
944,2015-07-31,42954,4,1943.67,14
945,2015-07-31,42956,11,1333.74,10
946,2015-07-31,42958,5,2375.76,4
947,2015-07-31,42961,25,2013.52,14
948,2015-07-31,42963,5,1738.98,7
949,2015-07-31,42964,5,2008.9,8
950,2015-07-31,42966,11,2636.16,14
951,2015-07-31,42967,10,2516.93,10
952,2015-07-31,42969,7,3054.29,5
953,2015-07-31,42971,12,1801.8,2
954,2015-07-31,43029,15,773.83,2
955,2015-07-31,43030,14,908.72,8
956,2015-07-31,43031,7,919.87,1
957,2015-07-31,43034,12,709.6,2
958,2015-07-31,43039,10,561.32,6
959,2015-07-31,42816,12,772.55,2
960,2015-07-31,42818,14,1250.27,6
961,2015-07-31,42820,2,398.42,7
962,2015-07-31,42821,9,480.43,10
963,2015-07-31,42822,10,589.78,6
964,2015-07-31,42830,4,347.71,6
965,2015-07-31,42811,40,1770.82,5
966,2015-07-31,42813,8,241.69,14
967,2015-07-31,42814,20,251.35,4
968,2015-07-31,42902,16,182.17,3
969,2015-07-31,42903,16,197.69,10
970,2015-07-31,42904,24,98.32,4
971,2015-07-31,42906,1,199.39,2
972,2015-07-31,42737,5,1040.16,7
973,2015-07-31,42865,12,122.95,11
974,2015-07-31,42868,20,136.83,8
975,2015-07-31,42869,10,144.46,11
976,2015-07-31,42871,22,396.75,11
977,2015-07-31,42872,8,380.24,13
978,2015-07-31,42874,2,443.26,11
979,2015-07-31,42877,10,442.5,8
980,2015-07-31,42878,8,360.01,3
981,2015-07-31,42879,17,389.25,7
982,2015-07-31,42880,8,363.99,7
983,2015-07-31,42881,4,314.51,5
984,2015-07-31,42882,12,385.4,8
985,2015-07-31,42883,3,328.36,9
986,2015-07-31,42887,4,325.36,5
987,2015-07-31,42888,24,330.57,1
988,2015-07-31,42889,3,341.82,6
989,2015-07-31,42891,10,399.82,6
990,2015-07-31,42893,6,405.72,2
991,2015-07-31,42894,12,341.44,2
992,2015-07-31,42895,10,396.04,14
993,2015-07-31,42898,12,319.18,4
994,2015-07-31,42985,25,899.53,8
995,2015-07-31,42987,8,315.05,1
996,2015-07-31,42989,19,326.47,5
997,2015-07-31,42990,11,277.02,5
998,2015-07-31,42993,12,323.47,3
999,2015-07-31,42998,4,345.23,13
1000,2015-07-31,42999,12,428.2,6
1001,2015-07-31,43000,6,226.35,6
1002,2015-07-31,43001,11,425.56,4
1003,2015-07-31,43002,1,302.67,1
1004,2015-07-31,43008,4,273.11,4
1005,2015-07-31,43010,8,242.91,1
1006,2015-07-31,43011,31,254.14,6
1007,2015-07-31,43012,7,402.54,1
1008,2015-07-31,43013,5,217.07,10
1009,2015-07-31,43014,16,373.95,3
1010,2015-07-31,43015,19,308.05,10
1011,2015-07-31,43016,19,322.04,13
1012,2015-07-31,43017,5,260.28,13
1013,2015-07-31,43018,5,266.95,9
1014,2015-07-31,43019,5,264.2,13
1015,2015-07-31,43020,4,383.59,13
1016,2015-07-31,43021,1,318.08,11
1017,2015-07-31,43022,4,282.03,13
1018,2015-07-31,43023,8,464.21,10
1019,2015-07-31,43024,2,361,4
1020,2015-07-31,43026,10,401.47,7
1021,2015-07-31,43027,21,282.57,10
1022,2015-07-31,42755,5,845.53,1
1023,2015-07-31,42757,9,1287.44,2
1024,2015-07-31,42758,8,1396.88,1
1025,2015-07-31,42759,5,1347.77,2
1026,2015-07-31,42763,10,1594.39,12
1027,2015-07-31,42765,9,1164.13,9
1028,2015-07-31,42766,13,5071.06,11
1029,2015-07-31,42768,7,1238.61,11
1030,2015-07-31,42769,6,2377.87,7
1031,2015-07-31,42773,5,5309.14,3
1032,2015-07-31,42774,9,4074.73,3
1033,2015-07-31,42777,11,1587.57,6
1034,2015-07-31,42778,10,1886.66,5
1035,2015-07-31,42783,3,1955.89,3
1036,2015-07-31,42784,17,1157,5
1037,2015-07-31,42787,8,1084.98,3
1038,2015-07-31,42788,9,278.15,4
1039,2015-07-31,42789,1,151.57,1
1040,2015-07-31,42791,1,159.63,9
1041,2015-07-31,42795,7,365.12,13
1042,2015-07-31,42797,6,3337.06,4
1043,2015-07-31,42799,15,1146.2,14
1044,2015-07-31,42927,18,63.85,7
1045,2015-07-31,42931,11,254.8,1
1046,2015-07-31,42852,2,116.88,2
1047,2015-07-31,42854,2,761.3,13
1048,2015-07-31,42900,4,161.83,4
1049,2015-07-31,42928,4,74.62,2
1050,2015-07-31,42973,13,86.31,7
1051,2015-07-31,42976,1,162.6,5
1052,2015-07-31,42980,10,77.2,3
1053,2015-07-31,42981,4,33.77,9
1054,2015-08-28,42832,30,546.55,5
1055,2015-08-28,42833,2,543.94,9
1056,2015-08-28,42834,18,578.43,7
1057,2015-08-28,42837,5,336.33,9
1058,2015-08-28,42838,5,586.46,10
1059,2015-08-28,42840,13,275.48,2
1060,2015-08-28,42841,7,257.5,8
1061,2015-08-28,42842,16,230.5,14
1062,2015-08-28,42843,2,487.94,8
1063,2015-08-28,42844,4,1155.34,2
1064,2015-08-28,42846,25,2273.58,6
1065,2015-08-28,42858,5,336.16,5
1066,2015-08-28,42860,11,403.54,11
1067,2015-08-28,42983,10,220.76,7
1068,2015-08-28,42911,5,1304.17,3
1069,2015-08-28,42912,17,1127.3,2
1070,2015-08-28,42913,8,871.07,12
1071,2015-08-28,42914,1,1117.4,7
1072,2015-08-28,42916,12,954.22,10
1073,2015-08-28,42917,7,85723.5,5
1074,2015-08-28,42918,6,590.46,4
1075,2015-08-28,42920,11,585.17,4
1076,2015-08-28,42921,11,549.6,14
1077,2015-08-28,42922,9,543.43,9
1078,2015-08-28,42934,8,1148.31,2
1079,2015-08-28,42935,21,1838.11,14
1080,2015-08-28,42936,9,2636.47,6
1081,2015-08-28,42937,17,1531,10
1082,2015-08-28,42938,7,2067.16,6
1083,2015-08-28,42940,3,1539.44,11
1084,2015-08-28,42942,5,2006.01,10
1085,2015-08-28,42943,22,1648.33,11
1086,2015-08-28,42944,6,2618.14,1
1087,2015-08-28,42948,11,1954.55,14
1088,2015-08-28,42949,11,1505.16,10
1089,2015-08-28,42950,3,1603.37,10
1090,2015-08-28,42951,8,2157.82,10
1091,2015-08-28,42952,3,2775.1,10
1092,2015-08-28,42953,8,2400.04,14
1093,2015-08-28,42955,10,1429.04,2
1094,2015-08-28,42956,4,1294.05,1
1095,2015-08-28,42957,9,2103.7,9
1096,2015-08-28,42958,3,2443.2,7
1097,2015-08-28,42960,5,3200.38,2
1098,2015-08-28,42962,15,1653.33,2
1099,2015-08-28,42965,5,1535.34,12
1100,2015-08-28,42966,11,2487.34,7
1101,2015-08-28,42967,5,2338.67,4
1102,2015-08-28,42968,7,2529.34,10
1103,2015-08-28,42969,5,2962.02,3
1104,2015-08-28,42970,27,2104.44,13
1105,2015-08-28,42971,23,1844.19,14
1106,2015-08-28,43028,18,642.7,7
1107,2015-08-28,43029,2,824.86,11
1108,2015-08-28,43030,14,819.24,11
1109,2015-08-28,43031,5,738.93,10
1110,2015-08-28,43033,6,720.07,8
1111,2015-08-28,43035,22,908.84,2
1112,2015-08-28,43036,12,509.04,12
1113,2015-08-28,43037,1,867.68,12
1114,2015-08-28,43038,8,903.6,6
1115,2015-08-28,43040,11,569.31,9
1116,2015-08-28,43041,14,612.89,6
1117,2015-08-28,43042,11,712.6,1
1118,2015-08-28,43043,8,709.19,6
1119,2015-08-28,42818,9,1503.57,4
1120,2015-08-28,42820,2,479.23,8
1121,2015-08-28,42822,9,533.69,14
1122,2015-08-28,42825,5,357.05,1
1123,2015-08-28,42827,2,360.21,14
1124,2015-08-28,42829,5,585.02,11
1125,2015-08-28,42830,9,323.86,9
1126,2015-08-28,42831,11,234.24,12
1127,2015-08-28,42848,41,1151.95,9
1128,2015-08-28,42849,3,1111.45,11
1129,2015-08-28,42810,8,868.4,7
1130,2015-08-28,42811,7,1777.51,12
1131,2015-08-28,42812,18,252.86,7
1132,2015-08-28,42814,17,281.5,5
1133,2015-08-28,42815,5,459.67,10
1134,2015-08-28,42737,10,1307.6,10
1135,2015-08-28,42864,14,157.33,13
1136,2015-08-28,42866,11,150.52,2
1137,2015-08-28,42867,4,151.61,6
1138,2015-08-28,42868,6,145,4
1139,2015-08-28,42871,12,404.11,13
1140,2015-08-28,42873,12,367.29,13
1141,2015-08-28,42874,18,440.1,11
1142,2015-08-28,42876,6,426.88,14
1143,2015-08-28,42877,8,427.47,6
1144,2015-08-28,42879,1,383.92,8
1145,2015-08-28,42880,11,355.59,3
1146,2015-08-28,42882,9,342.67,10
1147,2015-08-28,42884,16,350.1,4
1148,2015-08-28,42888,9,329.89,11
1149,2015-08-28,42889,9,315.42,10
1150,2015-08-28,42891,20,366.62,11
1151,2015-08-28,42894,14,316.37,7
1152,2015-08-28,42895,13,372.64,7
1153,2015-08-28,42897,9,360.02,6
1154,2015-08-28,42985,3,1148.96,7
1155,2015-08-28,42986,8,231.85,11
1156,2015-08-28,42992,3,392.6,6
1157,2015-08-28,42995,10,225.2,7
1158,2015-08-28,42996,6,361.9,12
1159,2015-08-28,42999,22,430.4,13
1160,2015-08-28,43000,7,255.81,8
1161,2015-08-28,43002,13,278.79,14
1162,2015-08-28,43004,8,225.59,11
1163,2015-08-28,43008,7,233.94,2
1164,2015-08-28,43009,12,440.64,4
1165,2015-08-28,43011,17,300.27,12
1166,2015-08-28,43013,22,261.43,3
1167,2015-08-28,43015,9,353.28,11
1168,2015-08-28,43016,9,351.94,13
1169,2015-08-28,43019,14,275.62,5
1170,2015-08-28,43020,16,370.56,3
1171,2015-08-28,43022,4,308.2,3
1172,2015-08-28,43027,2,287.76,7
1173,2015-08-28,42759,3,1112.03,2
1174,2015-08-28,42760,6,1238.98,5
1175,2015-08-28,42761,9,919.1,8
1176,2015-08-28,42762,6,1426.73,3
1177,2015-08-28,42763,11,1421.08,6
1178,2015-08-28,42769,4,2357.1,5
1179,2015-08-28,42771,16,1877.77,9
1180,2015-08-28,42772,7,4418.41,10
1181,2015-08-28,42776,10,1071.23,10
1182,2015-08-28,42777,11,1658.58,6
1183,2015-08-28,42778,2,2137.77,7
1184,2015-08-28,42779,4,5762.39,7
1185,2015-08-28,42780,13,2770.85,11
1186,2015-08-28,42781,3,1547.11,5
1187,2015-08-28,42782,4,2031.08,13
1188,2015-08-28,42786,8,522.54,8
1189,2015-08-28,42789,2,148.17,13
1190,2015-08-28,42791,17,165.16,12
1191,2015-08-28,42793,10,529.29,10
1192,2015-08-28,42794,2,214.12,9
1193,2015-08-28,42796,18,322.36,4
1194,2015-08-28,42797,10,3865.89,6
1195,2015-08-28,42850,4,171.61,12
1196,2015-08-28,42926,10,52.6,2
1197,2015-08-28,42927,10,59.61,8
1198,2015-08-28,42931,10,204.98,9
1199,2015-08-28,42853,16,527.04,10
1200,2015-08-28,42870,9,127.16,5
1201,2015-08-28,42928,5,95.54,3
1202,2015-08-28,42932,4,101.35,11
1203,2015-08-28,42973,17,73.92,3
1204,2015-08-28,42974,3,157.45,12
1205,2015-08-28,42976,4,136.58,10
1206,2015-08-28,42977,11,80.03,8
1207,2015-08-28,42980,1,69.08,5
1208,2015-09-25,42832,4,500.95,7
1209,2015-09-25,42836,6,643.02,6
1210,2015-09-25,42837,20,330.9,9
1211,2015-09-25,42842,5,221.76,12
1212,2015-09-25,42843,17,443.83,5
1213,2015-09-25,42846,15,2131.66,8
1214,2015-09-25,42847,11,2258.74,4
1215,2015-09-25,42855,9,746.26,4
1216,2015-09-25,42857,9,329.7,3
1217,2015-09-25,42858,4,320,5
1218,2015-09-25,42859,5,407.85,8
1219,2015-09-25,42860,10,457.38,6
1220,2015-09-25,42984,3,175.98,11
1221,2015-09-25,42907,8,332.09,7
1222,2015-09-25,42910,10,969.69,4
1223,2015-09-25,42913,9,1065.04,10
1224,2015-09-25,42916,5,1025.91,8
1225,2015-09-25,42917,8,99265.5,13
1226,2015-09-25,42918,12,582.18,5
1227,2015-09-25,42923,6,600.01,3
1228,2015-09-25,42924,10,389.7,7
1229,2015-09-25,42925,14,2.3,1
1230,2015-09-25,42933,7,873.47,4
1231,2015-09-25,42936,18,2246.36,8
1232,2015-09-25,42937,6,1966.33,10
1233,2015-09-25,42938,2,1896.74,11
1234,2015-09-25,42941,2,1903.97,2
1235,2015-09-25,42942,13,2067.62,6
1236,2015-09-25,42943,11,1462.77,9
1237,2015-09-25,42946,11,1579.28,8
1238,2015-09-25,42951,4,2153.77,3
1239,2015-09-25,42952,8,3180.13,2
1240,2015-09-25,42953,8,2332.57,5
1241,2015-09-25,42956,4,1598.93,13
1242,2015-09-25,42959,6,2972.44,11
1243,2015-09-25,42960,5,3292.64,11
1244,2015-09-25,42962,10,1516.01,2
1245,2015-09-25,42965,5,1749.91,8
1246,2015-09-25,42968,3,2440.39,14
1247,2015-09-25,42969,4,2907.42,12
1248,2015-09-25,43028,3,622.19,8
1249,2015-09-25,43032,22,754.49,14
1250,2015-09-25,43036,9,522.6,4
1251,2015-09-25,43040,4,467.23,2
1252,2015-09-25,43041,10,476.75,7
1253,2015-09-25,43042,7,779.39,12
1254,2015-09-25,42816,4,874.75,1
1255,2015-09-25,42820,3,518.24,2
1256,2015-09-25,42821,4,454.07,6
1257,2015-09-25,42825,14,410.1,11
1258,2015-09-25,42826,5,345.58,14
1259,2015-09-25,42829,10,615.99,3
1260,2015-09-25,42831,5,226.64,3
1261,2015-09-25,42848,12,1116.47,11
1262,2015-09-25,42811,9,1763.69,3
1263,2015-09-25,42812,3,276.47,2
1264,2015-09-25,42903,7,193.94,13
1265,2015-09-25,42904,8,88.69,14
1266,2015-09-25,42905,3,316.28,2
1267,2015-09-25,42906,11,240.68,11
1268,2015-09-25,42864,9,130.54,12
1269,2015-09-25,42865,7,126.08,3
1270,2015-09-25,42868,3,154,8
1271,2015-09-25,42871,9,338.71,10
1272,2015-09-25,42872,4,387.41,10
1273,2015-09-25,42873,10,343.54,9
1274,2015-09-25,42876,3,446.83,10
1275,2015-09-25,42879,10,374.98,5
1276,2015-09-25,42881,14,310.99,6
1277,2015-09-25,42884,21,338.48,11
1278,2015-09-25,42887,13,355.49,7
1279,2015-09-25,42889,7,389.26,14
1280,2015-09-25,42890,13,408.68,2
1281,2015-09-25,42891,13,348.4,5
1282,2015-09-25,42896,2,358,13
1283,2015-09-25,42897,6,383.85,6
1284,2015-09-25,42985,8,958.33,6
1285,2015-09-25,42987,18,333.57,11
1286,2015-09-25,42988,21,448.01,5
1287,2015-09-25,42992,6,447,7
1288,2015-09-25,42996,13,366.87,13
1289,2015-09-25,42997,6,332.99,1
1290,2015-09-25,42998,5,319.09,9
1291,2015-09-25,42999,3,392.74,10
1292,2015-09-25,43000,6,281.6,3
1293,2015-09-25,43001,7,406.41,9
1294,2015-09-25,43008,9,268.5,8
1295,2015-09-25,43011,3,256.38,2
1296,2015-09-25,43012,10,388.98,12
1297,2015-09-25,43013,13,258.37,10
1298,2015-09-25,43014,13,399.17,1
1299,2015-09-25,43015,10,341.18,5
1300,2015-09-25,43016,7,290.87,13
1301,2015-09-25,43018,3,342.08,11
1302,2015-09-25,43019,8,299.64,8
1303,2015-09-25,43020,12,396.48,3
1304,2015-09-25,43021,3,282.44,12
1305,2015-09-25,43023,6,447.04,4
1306,2015-09-25,42754,1,851.85,6
1307,2015-09-25,42756,20,445.5,12
1308,2015-09-25,42759,14,1112.81,9
1309,2015-09-25,42760,13,1000.62,13
1310,2015-09-25,42761,5,838.16,6
1311,2015-09-25,42764,14,1013.22,5
1312,2015-09-25,42766,9,5231.76,6
1313,2015-09-25,42767,13,2619.12,6
1314,2015-09-25,42768,10,1472.06,10
1315,2015-09-25,42769,8,2220.97,7
1316,2015-09-25,42771,6,1540,4
1317,2015-09-25,42772,5,4616.91,11
1318,2015-09-25,42773,3,6442.04,4
1319,2015-09-25,42775,7,2046.58,6
1320,2015-09-25,42776,14,972.92,3
1321,2015-09-25,42777,6,1653.04,8
1322,2015-09-25,42778,11,1833.1,6
1323,2015-09-25,42782,10,2632.35,12
1324,2015-09-25,42783,7,1933.15,4
1325,2015-09-25,42788,10,336.57,13
1326,2015-09-25,42789,2,158.29,2
1327,2015-09-25,42790,6,569.04,12
1328,2015-09-25,42792,8,318.66,10
1329,2015-09-25,42793,5,690.9,13
1330,2015-09-25,42796,6,304.13,3
1331,2015-09-25,42797,7,3621.9,12
1332,2015-09-25,42798,8,1030.63,10
1333,2015-09-25,42800,16,1309.4,11
1334,2015-09-25,42926,12,54.21,14
1335,2015-09-25,42930,15,120.6,10
1336,2015-09-25,42852,9,109.15,11
1337,2015-09-25,42854,7,865.02,9
1338,2015-09-25,42901,9,132.4,8
1339,2015-09-25,42928,13,85.46,7
1340,2015-09-25,42973,4,91.6,7
1341,2015-09-25,42974,6,131.79,7
1342,2015-09-25,42975,9,163.87,13
1343,2015-09-25,42976,15,160.97,10
1344,2015-09-25,42979,5,72.33,4
1345,2015-09-25,42981,11,35.64,4
1346,2015-09-25,42982,8,9.78,3
1347,2015-10-30,42832,2,538.59,7
1348,2015-10-30,42833,6,584.88,10
1349,2015-10-30,42837,4,330.37,12
1350,2015-10-30,42838,11,663.06,8
1351,2015-10-30,42840,9,276.3,6
1352,2015-10-30,42842,9,216.01,8
1353,2015-10-30,42843,13,543.7,5
1354,2015-10-30,42845,5,547.76,10
1355,2015-10-30,42846,22,2202.35,4
1356,2015-10-30,42847,8,2077.47,12
1357,2015-10-30,42857,11,376.96,3
1358,2015-10-30,42858,6,371.41,11
