IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdSucursal,IdEmpleado,IdProducto,Precio,Cantidad
413,2015-05-29,2015-06-03,1,1250,13,1516,42955,2366,2
414,2015-08-21,2015-08-22,1,1120,13,1516,43013,354,3
415,2015-10-21,2015-10-26,3,1434,13,1516,43006,519,3
416,2015-11-13,2015-11-17,3,796,13,1516,42994,579,2
417,2015-12-03,2015-12-08,3,1573,13,1516,42981,52,2
418,2015-12-18,2015-12-19,1,1477,13,1516,42975,215,2
419,2016-04-05,2016-04-12,3,954,13,1516,42977,111,2
420,2016-04-29,2016-05-04,3,820,13,1516,42955,2366,3
421,2016-05-19,2016-05-22,2,2815,13,1516,43006,519,3
422,2016-06-27,2016-07-05,3,2910,13,1516,43005,421,2
423,2016-07-26,2016-07-27,1,2711,13,1516,43015,483,1
424,2016-11-03,2016-11-13,2,2819,13,1516,42991,438,3
425,2017-04-29,2017-05-01,2,1092,13,1516,42972,2741,3
426,2017-05-26,2017-06-03,1,2966,13,1516,42990,353,2
427,2017-08-26,2017-08-27,1,779,13,1516,42977,111,2
428,2017-10-03,2017-10-04,3,908,13,1516,42977,111,2
429,2018-02-13,2018-02-17,1,971,13,1516,42964,2824,3
430,2018-08-13,2018-08-15,1,3242,13,1516,42956,2093,3
431,2019-01-07,2019-01-15,2,3350,13,1516,42961,2867,2
432,2019-03-22,2019-03-27,2,476,13,1516,42995,364,2
433,2019-05-04,2019-05-05,1,1052,13,1516,42977,111,2
434,2019-05-17,2019-05-22,2,649,13,1516,43001,625,1
435,2019-07-10,2019-07-15,1,412,13,1516,42971,2762,2
436,2019-11-27,2019-11-29,2,1397,13,1516,42987,456,1
437,2020-02-03,2020-02-04,1,946,13,1516,43000,374,2
438,2020-02-25,2020-02-27,2,1,13,1516,42977,111,3
439,2015-05-27,2015-05-29,3,2915,13,1516,43031,1191,1
440,2015-06-25,2015-07-05,2,1539,13,1516,43023,643,3
441,2015-08-19,2015-08-23,1,35,13,1516,43031,1191,2
442,2016-01-04,2016-01-08,1,1661,13,1516,43030,1175,3
443,2016-03-03,2016-03-06,3,1616,13,1516,43035,1159,3
444,2016-05-04,2016-05-05,1,3239,13,1516,43042,1121,2
445,2016-05-18,2016-05-23,1,1505,13,1516,43021,435,2
446,2016-07-21,2016-07-24,2,959,13,1516,43032,953,1
447,2016-08-27,2016-09-01,3,346,13,1516,43031,1191,3
448,2017-06-17,2017-06-18,3,731,13,1516,43036,744,2
449,2017-09-04,2017-09-08,2,578,13,1516,43043,1159,2
450,2018-07-14,2018-07-18,1,1684,13,1516,43020,562,2
451,2018-07-28,2018-07-31,2,2861,13,1516,43028,942,3
452,2019-04-22,2019-04-26,2,2962,13,1516,43037,1137,3
453,2019-09-21,2019-10-01,2,184,13,1516,43021,435,2
454,2019-11-08,2019-11-12,1,3351,13,1516,43030,1175,2
455,2020-03-24,2020-03-29,2,3011,13,1516,43029,1094,2
456,2020-04-18,2020-04-21,2,1690,13,1516,42990,353,2
457,2020-05-13,2020-05-16,2,534,13,1516,42768,1923.68,3
458,2020-02-18,2020-02-21,3,1879,13,1516,42846,2846.58,2
459,2020-02-29,2020-03-02,2,720,13,1516,42848,1588,2
460,2020-03-23,2020-03-31,2,2699,13,1516,42879,560,2
461,2020-04-21,2020-04-28,2,3368,13,1516,42950,2603,3
462,2020-03-07,2020-03-08,1,1549,13,1516,42995,364,2
463,2020-05-02,2020-05-04,2,2457,13,1516,43023,643,2
464,2020-04-24,2020-04-25,1,1652,13,1516,43034,1004,3
465,2020-05-07,2020-05-10,2,289,13,1516,43013,354,2
466,2018-12-28,2018-12-29,3,884,13,1330,42795,543.18,3
467,2019-01-09,2019-01-12,2,1812,13,1330,42766,7011.62,1
468,2019-01-17,2019-01-18,1,935,13,1330,42764,1385.78,1
469,2016-11-09,2016-11-12,2,2838,13,1330,42942,2749,2
470,2018-03-12,2018-03-20,2,884,13,1330,42946,2173,2
471,2018-04-03,2018-04-06,3,1006,13,1330,42905,456,2
472,2018-06-14,2018-06-22,2,1132,13,1330,42916,1356,2
473,2017-05-16,2017-05-24,2,460,13,1330,42987,456,3
474,2017-06-03,2017-06-11,1,519,13,1330,43010,387,2
475,2017-06-06,2017-06-09,1,587,13,1330,43015,483,2
476,2019-02-14,2019-02-22,1,3029,13,1330,43010,387,1
477,2019-10-21,2019-10-24,2,667,13,1330,42992,570,2
478,2017-04-03,2017-04-04,3,3239,13,1330,43038,1163,3
479,2017-07-08,2017-07-09,2,128,13,1330,43040,757,2
480,2015-04-28,2015-05-07,3,1179,13,1330,42756,638.66,2
481,2015-11-30,2015-12-03,1,353,13,1330,42797,4845.5,2
482,2017-06-02,2017-06-08,1,338,13,1330,42764,1385.78,2
483,2018-07-20,2018-07-26,2,1435,13,1330,42816,1254.88,2
484,2019-03-08,2019-03-16,3,1286,13,1330,42787,1366.42,2
485,2019-11-12,2019-11-21,3,273,13,1330,42754,1237.5,2
486,2015-07-10,2015-07-18,3,337,13,1330,42880,560,1
487,2016-05-27,2016-06-05,3,2716,13,1330,42876,560,1
488,2016-10-05,2016-10-13,1,1539,13,1330,42832,818.84,1
489,2017-01-18,2017-01-21,2,1408,13,1330,42865,199,1
490,2017-05-02,2017-05-11,1,430,13,1330,42879,560,2
491,2017-10-19,2017-10-28,2,896,13,1330,42828,906.18,1
492,2020-03-31,2020-04-03,2,1854,13,1330,42877,560,2
493,2015-07-07,2015-07-13,1,1064,13,1330,42945,3210,2
494,2016-08-05,2016-08-11,3,2630,13,1330,42906,321,1
495,2017-06-22,2017-06-28,1,305,13,1330,42910,1502,2
496,2018-08-16,2018-08-24,1,645,13,1330,42893,515,1
497,2017-11-07,2017-11-15,1,372,13,1330,42995,364,2
498,2018-05-07,2018-05-10,2,539,13,1330,42993,507,2
499,2018-05-14,2018-05-22,3,983,13,1330,42996,518,2
500,2019-02-01,2019-02-09,2,1788,13,1330,43010,387,3
501,2019-10-16,2019-10-19,2,2740,13,1330,42963,2355,1
502,2016-09-03,2016-09-09,1,364,13,1330,43033,1182,2
503,2016-12-24,2017-01-02,2,879,13,1330,43022,422,2
504,2018-12-25,2018-12-31,3,3156,13,1330,43017,358,1
505,2015-01-08,2015-01-16,1,3013,13,1330,42758,1819.18,1
506,2015-02-14,2015-02-18,3,356,13,1330,42780,4028.86,2
507,2015-06-09,2015-06-14,3,1088,13,1330,42800,,3
508,2015-07-22,2015-07-27,3,1195,13,1330,42763,2118.38,2
509,2015-08-24,2015-08-25,1,1149,13,1330,42812,376.64,2
510,2015-09-14,2015-09-19,1,75,13,1330,42756,638.66,3
511,2015-10-15,2015-10-22,1,3360,13,1330,42814,369.82,1
512,2015-12-31,2016-01-04,2,1133,13,1330,42737,1658,3
513,2016-08-12,2016-08-16,2,1719,13,1330,42774,6048.9,
514,2016-10-15,2016-10-19,1,421,13,1330,42766,7011.62,2
515,2017-02-17,2017-02-21,2,2858,13,1330,42793,871.86,3
516,2017-02-24,2017-03-01,2,495,13,1330,42786,795.74,1
517,2017-03-15,2017-03-19,2,840,13,1330,42771,2554.2,2
518,2017-04-14,2017-04-18,1,3008,13,1330,42812,376.64,3
519,2017-05-26,2017-05-31,3,480,13,1330,42795,543.18,1
520,2017-09-12,2017-09-13,2,484,13,1330,42795,543.18,3
521,2017-10-07,2017-10-12,1,1103,13,1330,42782,3373.92,
522,2017-11-13,2017-11-14,1,639,13,1330,42737,1658,1
523,2018-05-19,2018-05-29,2,944,13,1330,42789,218.02,1
524,2018-06-23,2018-07-01,3,518,13,1330,42818,1907.62,1
525,2018-08-04,2018-08-08,3,771,13,1330,42800,1642.74,2
526,2018-08-22,2018-09-01,2,1185,13,1330,42779,9555.04,1
527,2018-09-06,2018-09-10,1,1167,13,1330,42764,1385.78,1
528,2018-09-13,2018-09-18,2,1592,13,1330,42783,2452.34,1
529,2018-10-01,2018-10-05,1,932,13,1330,42796,457.82,2
530,2018-11-02,2018-11-10,1,879,13,1330,42790,762.96,2
531,2019-02-15,2019-02-16,3,1645,13,1330,42777,2557.5,2
532,2019-04-11,2019-04-16,2,884,13,1330,42784,1748.78,3
533,2019-05-08,2019-05-15,2,1203,13,1330,42799,1536.04,3
534,2019-06-03,2019-06-08,1,3237,13,1330,42798,155628,2
535,2019-07-15,2019-07-17,2,292,13,1330,42818,1907.62,1
536,2019-09-02,2019-09-03,1,2946,13,1330,42799,1536.04,2
537,2019-09-10,2019-09-13,3,596,13,1330,42777,2557.5,2
538,2019-10-05,2019-10-12,2,1597,13,1330,42770,3597.22,
539,2019-11-05,2019-11-10,1,1417,13,1330,42737,1658,1
540,2019-11-14,2019-11-22,3,1854,13,1330,42788,421.96,1
541,2019-12-19,2019-12-26,2,1788,13,1330,42799,,2
542,2020-04-10,2020-04-11,3,333,13,1330,42791,258.28,1
543,2020-04-13,2020-04-21,3,2809,13,1330,42792,479.82,2
544,2015-03-09,2015-03-14,3,944,13,1330,42840,353.32,1
545,2015-03-17,2015-03-20,2,3159,13,1330,42839,35332,2
546,2015-04-16,2015-04-21,2,2857,13,1330,42838,897.38,1
547,2015-04-20,2015-04-25,3,1170,13,1330,42832,818.84,3
548,2015-07-07,2015-07-10,3,1788,13,1330,42883,498,2
549,2015-10-21,2015-10-22,1,1251,13,1330,42826,537.24,3
550,2015-10-22,2015-10-27,3,135,13,1330,42840,353.32,1
551,2015-11-06,2015-11-14,1,568,13,1330,42848,1588,3
552,2015-12-16,2015-12-17,3,1392,13,1330,42879,560,3
553,2016-01-20,2016-01-27,3,160,13,1330,42849,1542,2
554,2016-01-26,2016-01-29,3,1799,13,1330,42863,398,2
555,2016-01-30,2016-02-04,3,372,13,1330,42832,818.84,2
556,2016-01-30,2016-02-02,2,2901,13,1330,42830,486.42,2
557,2016-09-05,2016-09-10,2,2933,13,1330,42860,587,2
558,2016-09-27,2016-10-05,2,2979,13,1330,42856,481,2
559,2016-12-09,2016-12-19,1,2664,13,1330,42841,353.32,2
560,2017-01-12,2017-01-19,3,1143,13,1330,42840,353.32,2
561,2017-02-18,2017-02-25,1,1239,13,1330,42832,818.84,2
562,2017-02-25,2017-02-28,3,191,13,1330,42838,897.38,2
563,2017-06-12,2017-06-20,2,2652,13,1330,42860,587,1
564,2017-06-17,2017-06-21,3,1043,13,1330,42883,498,3
565,2017-07-25,2017-07-28,1,610,13,1330,42869,199,2
566,2017-07-27,2017-08-01,2,708,13,1330,42824,584.76,20
567,2017-09-26,2017-10-01,2,892,13,1330,42859,610,2
568,2017-10-10,2017-10-15,3,929,13,1330,42853,727,1
569,2017-11-20,2017-11-22,1,1301,13,1330,42870,178,2
570,2018-01-05,2018-01-13,3,3401,13,1330,42830,486.42,3
571,2018-01-08,2018-01-09,3,741,13,1330,42862,512,
572,2018-02-05,2018-02-08,2,4,13,1330,42861,542,2
573,2018-03-05,2018-03-10,3,1049,13,1330,42846,2846.58,1
574,2018-04-02,2018-04-07,2,1379,13,1330,42849,1542,1
575,2018-04-19,2018-04-22,2,1839,13,1330,42870,178,3
576,2018-05-04,2018-05-09,3,1204,13,1330,42858,505,1
577,2018-06-30,2018-07-08,3,1476,13,1330,42820,652.74,1
578,2018-09-07,2018-09-15,1,667,13,1330,42878,560,2
579,2018-11-27,2018-11-29,2,631,13,1330,42834,818.84,3
580,2019-01-01,2019-01-02,3,1693,13,1330,42825,554.18,3
581,2019-01-17,2019-01-24,2,432,13,1330,42822,816.86,2
582,2019-03-26,2019-03-27,2,223,13,1330,42860,587,2
583,2019-04-04,2019-04-09,1,2579,13,1330,42858,505,2
584,2019-04-19,2019-04-23,1,1632,13,1330,42859,610,1
585,2019-07-08,2019-07-09,2,2735,13,1330,42883,498,1
586,2019-07-10,2019-07-17,2,535,13,1330,42839,353.32,3
587,2019-12-03,2019-12-07,2,2867,13,1330,42859,610,2
588,2020-02-27,2020-02-28,2,3323,13,1330,42836,823.24,2
589,2020-03-18,2020-03-21,2,1066,13,1330,42827,512.38,2
590,2020-04-20,2020-04-25,3,451,13,1330,42870,178,2
591,2015-01-02,2015-01-03,3,1390,13,1330,42892,515,1
592,2015-01-31,2015-02-05,3,790,13,1330,42890,515,1
593,2015-03-11,2015-03-13,1,2837,13,1330,42949,2015,2
594,2015-06-27,2015-07-04,1,2780,13,1330,42903,269,2
595,2015-07-20,2015-07-25,1,1240,13,1330,42912,1654,3
596,2015-10-03,2015-10-13,1,950,13,1330,42947,2974,1
597,2015-10-20,2015-10-28,3,476,13,1330,42889,515,2
598,2015-11-09,2015-11-14,3,1386,13,1330,42887,498,3
599,2015-11-24,2015-11-25,1,1291,13,1330,42893,515,2
600,2015-12-21,2015-12-25,3,778,13,1330,42886,498,1
601,2015-12-19,2015-12-23,3,2719,13,1330,42913,1357,3
602,2016-03-01,2016-03-06,1,1824,13,1330,42929,321,1
603,2016-07-08,2016-07-12,1,1617,13,1330,42923,753,2
604,2016-07-30,2016-08-04,3,2777,13,1330,42911,178900,1
605,2016-08-22,2016-08-30,3,2829,13,1330,42893,515,3
606,2016-09-14,2016-09-16,3,75,13,1330,42942,2749,1
607,2016-09-24,2016-09-29,2,2939,13,1330,42889,515,3
608,2016-10-12,2016-10-17,1,2840,13,1330,42909,1500,1
609,2016-11-15,2016-11-16,3,2781,13,1330,42934,1789,1
610,2016-11-23,2016-12-01,1,3172,13,1330,42948,2786,1
611,2016-12-12,2016-12-17,1,3003,13,1330,42939,2915,2
612,2017-01-17,2017-01-22,2,8,13,1330,42890,515,2
613,2017-02-01,2017-02-09,1,1719,13,1330,42940,2162,2
614,2017-02-07,2017-02-12,2,351,13,1330,42941,2971,2
615,2017-04-11,2017-04-16,1,383,13,1330,42896,515,2
616,2017-06-20,2017-06-28,1,431,13,1330,42885,498,3
617,2017-07-20,2017-07-24,2,3350,13,1330,42916,1356,2
618,2017-07-26,2017-07-30,2,1097,13,1330,42912,1654,2
619,2017-09-08,2017-09-13,2,791,13,1330,42886,498,2
620,2017-09-14,2017-09-18,3,8,13,1330,42930,,2
621,2017-10-16,2017-10-21,1,898,13,1330,42888,498,3
622,2017-10-20,2017-10-21,1,495,13,1330,42931,324,1
623,2017-12-02,2017-12-07,1,2700,13,1330,42931,324,2
624,2018-05-16,2018-05-17,3,1054,13,1330,42915,1765,3
625,2018-06-23,2018-06-27,1,795,13,1330,42923,753,2
626,2018-08-02,2018-08-10,3,529,13,1330,42892,515,30
627,2018-08-04,2018-08-14,2,1053,13,1330,42949,2015,1
628,2018-08-07,2018-08-12,2,1793,13,1330,42918,789,2
629,2018-10-19,2018-10-29,2,1245,13,1330,42904,135,2
630,2019-03-20,2019-03-27,1,165,13,1330,42906,321,3
631,2019-04-01,2019-04-02,2,1878,13,1330,42935,2456,2
632,2019-05-10,2019-05-14,2,1715,13,1330,42924,625,20
633,2019-06-17,2019-06-24,2,1213,13,1330,42905,456,2
634,2019-06-17,2019-06-21,3,1731,13,1330,42891,515,2
635,2019-07-12,2019-07-16,3,1580,13,1330,42886,498,2
636,2019-08-17,2019-08-19,2,1293,13,1330,42945,3210,2
637,2019-09-23,2019-09-24,2,2906,13,1330,42909,1500,1
638,2019-10-29,2019-11-03,2,3301,13,1330,42930,156,3
639,2019-11-02,2019-11-07,1,354,13,1330,42900,245,1
640,2019-12-04,2019-12-12,2,1817,13,1330,42938,2679,2
641,2019-12-11,2019-12-19,3,164,13,1330,42907,456,3
642,2020-04-01,2020-04-05,1,2823,13,1330,42890,515,2
643,2020-05-02,2020-05-09,3,1641,13,1330,42916,1356,1
644,2015-01-14,2015-01-21,2,1393,13,1330,42976,216,2
645,2015-05-28,2015-06-02,2,994,13,1330,43006,519,2
646,2015-05-29,2015-06-03,1,1250,13,1330,42955,2366,3
647,2015-08-21,2015-08-22,3,1120,13,1330,43013,354,2
648,2015-09-30,2015-10-07,3,3263,13,1330,42984,258,20
649,2015-10-21,2015-10-26,2,1434,13,1330,43006,519,3
650,2015-10-27,2015-11-01,2,1715,13,1330,42963,2355,2
651,2015-12-03,2015-12-08,1,1573,13,1330,42981,52,3
652,2016-03-21,2016-03-22,3,1769,13,1330,42988,598,1
653,2016-04-29,2016-05-04,1,820,13,1330,42955,2366,3
654,2016-05-19,2016-05-22,1,2815,13,1330,43006,519,1
655,2016-06-27,2016-07-05,3,2910,13,1330,43005,421,2
656,2016-07-26,2016-07-27,1,2711,13,1330,43015,483,3
657,2016-08-03,2016-08-06,3,3091,13,1330,42963,2355,3
658,2016-11-09,2016-11-14,3,1370,13,1330,42995,364,3
659,2016-11-28,2016-12-03,1,1426,13,1330,43016,454,2
660,2017-04-03,2017-04-08,1,1864,13,1330,42969,3839,3
661,2017-04-29,2017-05-01,3,1092,13,1330,42972,2741,2
662,2017-05-09,2017-05-14,2,571,13,1330,43008,389,1
663,2017-05-26,2017-06-03,2,2966,13,1330,42990,353,2
664,2017-07-13,2017-07-16,1,1464,13,1330,42994,579,1
665,2017-08-02,2017-08-03,1,1665,13,1330,42986,354,1
666,2017-11-03,2017-11-06,2,1815,13,1330,42970,3001,1
667,2018-03-07,2018-03-12,1,1521,13,1330,42953,3620,3
668,2018-07-25,2018-07-28,1,1054,13,1330,42998,529,1
669,2018-09-27,2018-10-04,2,1149,13,1330,42976,216,1
670,2018-10-15,2018-10-19,3,1724,13,1330,43003,442,2
671,2018-11-30,2018-12-05,3,2922,13,1330,42956,2093,1
672,2019-03-08,2019-03-10,1,568,13,1330,42975,215,2
673,2019-03-22,2019-03-27,2,476,13,1330,42995,364,2
674,2019-07-10,2019-07-15,1,412,13,1330,42971,2762,2
675,2019-07-10,2019-07-15,2,564,13,1330,43012,510,3
676,2019-07-19,2019-07-24,2,713,13,1330,42964,2824,2
677,2019-09-24,2019-09-29,1,2532,13,1330,43009,563,1
678,2019-11-27,2019-11-29,2,1397,13,1330,42987,456,2
679,2019-12-07,2019-12-12,2,902,13,1330,42990,353,2
680,2019-12-11,2019-12-16,3,1306,13,1330,42979,113,2
681,2019-12-14,2019-12-19,2,2835,13,1330,43011,387,2
682,2020-02-06,2020-02-11,2,1095,13,1330,42990,353,1
683,2015-05-27,2015-05-29,1,2915,13,1330,43031,1191,2
684,2015-06-25,2015-07-05,1,1539,13,1330,43023,643,2
685,2015-08-19,2015-08-23,2,35,13,1330,43031,1191,2
686,2016-01-04,2016-01-08,2,1661,13,1330,43030,1175,1
687,2016-05-04,2016-05-05,2,3239,13,1330,43042,1121,1
688,2016-05-18,2016-05-23,3,1505,13,1330,43021,435,2
689,2016-08-27,2016-09-01,3,346,13,1330,43031,1191,3
690,2017-09-04,2017-09-08,1,578,13,1330,43043,1159,3
691,2018-07-14,2018-07-18,2,1684,13,1330,43020,562,1
692,2018-10-11,2018-10-12,1,2733,13,1330,43026,530,2
693,2018-12-31,2019-01-03,3,1607,13,1330,43020,562,1
694,2019-04-27,2019-05-02,1,166,13,1330,43033,1182,1
695,2019-07-09,2019-07-10,1,1204,13,1330,43017,358,2
696,2019-11-02,2019-11-03,1,537,13,1330,43036,744,2
697,2019-11-08,2019-11-12,3,3351,13,1330,43030,1175,2
698,2020-05-13,2020-05-16,2,534,13,1330,42768,1923.68,2
699,2020-02-18,2020-02-21,2,1879,13,1330,42846,2846.58,2
700,2020-02-29,2020-03-02,1,720,13,1330,42848,1588,3
701,2020-04-29,2020-05-01,2,1549,13,1330,42827,512.38,3
702,2020-03-23,2020-03-31,2,2699,13,1330,42879,560,2
703,2020-04-24,2020-04-25,2,1652,13,1330,43034,1004,1
704,2020-05-29,2020-06-07,3,3250,13,1330,42904,135,3
705,2018-03-09,2018-03-17,3,969,13,1657,42817,813.12,2
706,2019-01-17,2019-01-18,3,935,13,1657,42764,1385.78,2
707,2019-08-03,2019-08-06,1,2928,13,1657,42786,795.74,1
708,2017-10-23,2017-10-24,1,2876,13,1657,42834,818.84,2
709,2018-01-24,2018-01-25,3,3263,13,1657,42852,152,2
710,2016-11-09,2016-11-12,3,2838,13,1657,42942,2749,2
711,2018-03-12,2018-03-20,2,884,13,1657,42946,2173,1
712,2018-04-03,2018-04-06,3,1006,13,1657,42905,456,2
713,2018-06-14,2018-06-22,3,1132,13,1657,42916,1356,3
714,2019-03-16,2019-03-17,2,1003,13,1657,42894,515,2
715,2015-01-19,2015-01-27,3,430,13,1657,42998,529,3
716,2015-02-17,2015-02-18,3,2866,13,1657,42969,3839,1
717,2016-04-26,2016-04-27,2,1044,13,1657,42991,438,1
718,2017-05-16,2017-05-24,2,460,13,1657,42987,456,1
719,2017-06-03,2017-06-11,3,519,13,1657,43010,387,3
720,2017-06-06,2017-06-09,2,587,13,1657,43015,483,2
721,2019-02-14,2019-02-22,2,3029,13,1657,43010,387,2
722,2019-09-21,2019-09-22,3,2854,13,1657,42958,,2
723,2016-06-08,2016-06-11,3,37,13,1657,43041,779,1
724,2017-04-03,2017-04-04,1,3239,13,1657,43038,1163,20
725,2015-11-19,2015-11-27,3,723,13,1657,42790,762.96,2
726,2017-06-02,2017-06-08,1,338,13,1657,42764,1385.78,2
727,2017-06-21,2017-06-27,2,385,13,1657,42789,218.02,3
728,2018-02-08,2018-02-17,1,1231,13,1657,42787,1366.42,3
729,2019-06-04,2019-06-07,2,1117,13,1657,42763,2118.38,2
730,2019-11-12,2019-11-21,3,273,13,1657,42754,1237.5,1
731,2016-10-05,2016-10-13,3,1539,13,1657,42832,81884,1
732,2017-01-18,2017-01-21,2,1408,13,1657,42865,199,2
733,2017-05-02,2017-05-11,1,430,13,1657,42879,560,2
734,2017-10-19,2017-10-28,1,896,13,1657,42828,906.18,3
735,2018-03-19,2018-03-28,2,1287,13,1657,42860,587,1
736,2019-05-07,2019-05-16,3,2939,13,1657,42861,542,2
737,2019-08-19,2019-08-22,2,1270,13,1657,42859,610,3
738,2020-03-31,2020-04-03,2,1854,13,1657,42877,560,2
739,2015-12-29,2016-01-06,3,739,13,1657,42891,515,3
740,2019-06-14,2019-06-23,1,2996,13,1657,42923,753,2
741,2015-11-23,2015-12-02,3,1752,13,1657,43012,510,1
742,2015-12-29,2016-01-06,2,895,13,1657,43016,454,3
743,2016-01-28,2016-01-31,1,572,13,1657,42970,3001,1
744,2017-11-07,2017-11-15,1,372,13,1657,42995,364,1
745,2018-05-07,2018-05-10,2,539,13,1657,42993,507,1
746,2019-02-01,2019-02-09,1,1788,13,1657,43010,387,3
747,2019-10-16,2019-10-19,2,2740,13,1657,42963,2355,2
748,2019-12-14,2019-12-20,2,928,13,1657,43010,387,2
749,2015-01-14,2015-01-22,2,706,13,1657,43041,779,2
750,2017-03-28,2017-04-06,3,1117,13,1657,43026,530,2
751,2015-01-08,2015-01-16,1,3013,13,1657,42758,1819.18,2
752,2015-02-14,2015-02-18,3,356,13,1657,42780,4028.86,1
753,2015-03-16,2015-03-18,2,1388,13,1657,42785,1597.42,1
754,2015-04-23,2015-04-28,3,1228,13,1657,42777,2557.5,1
755,2015-06-09,2015-06-14,2,1088,13,1657,42800,,2
756,2015-07-03,2015-07-08,2,1402,13,1657,42758,1819.18,2
757,2015-07-22,2015-07-27,2,1195,13,1657,42763,2118.38,2
758,2015-08-24,2015-08-25,1,1149,13,1657,42812,376.64,2
759,2015-09-09,2015-09-16,1,3146,13,1657,42772,6569.86,2
760,2015-09-14,2015-09-19,1,75,13,1657,42756,638.66,2
761,2015-10-05,2015-10-10,3,1654,13,1657,42796,457.82,2
762,2015-10-15,2015-10-22,3,3360,13,1657,42814,,3
763,2015-12-31,2016-01-04,3,1133,13,1657,42737,1658,1
764,2016-01-23,2016-01-30,3,3144,13,1657,42764,1385.78,1
765,2016-09-13,2016-09-18,1,3250,13,1657,42763,2118.38,3
766,2016-10-15,2016-10-19,3,421,13,1657,42766,7011.62,2
767,2016-12-29,2017-01-01,2,78,13,1657,42815,599.5,2
768,2017-03-15,2017-03-19,1,840,13,1657,42771,2554.2,2
769,2017-09-12,2017-09-13,1,484,13,1657,42795,543.18,2
770,2017-09-20,2017-09-28,3,776,13,1657,42787,1366.42,2
771,2018-03-27,2018-03-31,3,1814,13,1657,42762,2106.06,3
772,2018-05-19,2018-05-29,2,944,13,1657,42789,218.02,1
773,2018-05-23,2018-05-28,1,1559,13,1657,42787,1366.42,3
774,2018-08-22,2018-09-01,3,1185,13,1657,42779,9555.04,3
775,2018-09-13,2018-09-18,2,1592,13,1657,42783,2452.34,1
776,2018-10-01,2018-10-05,2,932,13,1657,42796,,2
777,2019-01-22,2019-01-26,3,3357,13,1657,42789,218.02,1
778,2019-02-15,2019-02-16,1,1645,13,1657,42777,2557.5,2
779,2019-05-08,2019-05-15,1,1203,13,1657,42799,1536.04,2
780,2019-06-03,2019-06-08,1,3237,13,1657,42798,1556.28,2
781,2019-07-15,2019-07-17,3,292,13,1657,42818,1907.62,2
782,2019-09-02,2019-09-03,2,2946,13,1657,42799,1536.04,1
783,2019-11-05,2019-11-10,2,1417,13,1657,42737,,1
784,2019-12-06,2019-12-11,2,272,13,1657,42761,1384.46,3
785,2019-12-19,2019-12-26,2,1788,13,1657,42799,1536.04,1
786,2020-01-27,2020-01-28,2,109,13,1657,42760,1637.24,3
787,2015-02-07,2015-02-12,3,993,13,1657,42884,498,2
788,2015-03-09,2015-03-14,3,944,13,1657,42840,353.32,2
789,2015-04-16,2015-04-21,1,2857,13,1657,42838,897.38,2
790,2015-06-30,2015-07-05,3,1233,13,1657,42870,178,3
791,2015-09-10,2015-09-17,2,237,13,1657,42825,554.18,2
792,2015-09-16,2015-09-21,2,1691,13,1657,42831,369.6,2
793,2015-11-17,2015-11-20,3,533,13,1657,42865,199,2
794,2016-01-26,2016-01-29,3,1799,13,1657,42863,398,3
795,2016-02-11,2016-02-16,1,1818,13,1657,42833,819.06,3
796,2016-03-22,2016-03-26,1,3028,13,1657,42883,498,2
797,2016-09-05,2016-09-10,1,2933,13,1657,42860,587,3
798,2016-09-27,2016-10-05,2,2979,13,1657,42856,481,1
799,2016-10-08,2016-10-15,1,1302,13,1657,42873,560,2
800,2016-11-09,2016-11-12,3,453,13,1657,42845,823.24,2
801,2016-12-28,2017-01-02,2,3,13,1657,42836,823.24,2
802,2017-01-12,2017-01-19,2,1143,13,1657,42840,353.32,2
803,2017-02-25,2017-02-28,2,191,13,1657,42838,897.38,2
804,2017-05-17,2017-05-18,1,1101,13,1657,42837,430.32,3
805,2017-06-12,2017-06-20,2,2652,13,1657,42860,587,3
806,2017-06-15,2017-06-25,1,3365,13,1657,42844,1810.38,20
807,2017-06-17,2017-06-21,2,1043,13,1657,42883,498,3
808,2017-07-11,2017-07-14,2,1111,13,1657,42858,505,3
809,2017-07-27,2017-08-01,3,708,13,1657,42824,584.76,2
810,2017-10-10,2017-10-15,3,929,13,1657,42853,727,2
811,2017-10-28,2017-11-02,2,1107,13,1657,42822,816.86,1
812,2018-01-08,2018-01-09,2,741,13,1657,42862,512,1
813,2018-02-17,2018-02-21,1,267,13,1657,42828,906.18,3
814,2018-03-05,2018-03-10,2,1049,13,1657,42846,2846.58,1
815,2018-04-02,2018-04-07,3,1379,13,1657,42849,154200,2
816,2018-04-19,2018-04-22,2,1839,13,1657,42870,178,3
817,2018-05-04,2018-05-09,2,1204,13,1657,42858,505,3
818,2018-05-16,2018-05-23,2,182,13,1657,42882,498,3
819,2018-08-03,2018-08-08,3,191,13,1657,42878,,1
820,2018-10-08,2018-10-13,2,1868,13,1657,42820,652.74,2
821,2018-11-27,2018-11-29,1,631,13,1657,42834,818.84,2
822,2019-03-26,2019-03-27,2,223,13,1657,42860,587,2
823,2019-04-19,2019-04-23,2,1632,13,1657,42859,610,3
824,2019-06-27,2019-07-02,2,3271,13,1657,42883,498,3
825,2019-07-10,2019-07-17,2,535,13,1657,42839,353.32,1
826,2020-02-24,2020-03-03,2,427,13,1657,42855,1130,1
827,2020-03-18,2020-03-21,2,1066,13,1657,42827,512.38,2
